datapoint_nr,unixtimestamp,routetable_update_nr,edge_id,length_m_left_on_edge,latitude,longitude,vehicle_speed_kmh,dist_mapmatching,TTAU_manual_this,TTAF_manual_to_L2_this,TTAF_L2_to_manual_this,TTAU_L2_this,TTAU_manual_next,TTAF_manual_to_L2_next,TTAF_L2_to_manual_next,TTAU_L2_next
2208,1643882283,1,4233,6.77,57.881,12.559,89,1.18,0,0,0,174.26,0,126.28,0,0
2209,1643882284,1,4235,7.73,57.881,12.559,89,2.16,0,0,0,174.26,0,126.28,0,0
2210,1643882285,1,4238,8.7,57.881,12.559,89,2.86,0,0,0,170.9,0,126.28,0,0
2211,1643882286,1,4240,8.7,57.882,12.559,89,2.91,0,0,0,169.84,0,126.28,0,0
2212,1643882287,1,4242,4.83,57.882,12.559,89,2.43,0,0,0,169,0,126.28,0,0
2213,1643882288,1,4244,2.06,57.882,12.559,89,2.46,0,0,0,167.99,0,126.28,0,0
2214,1643882289,1,4247,5.16,57.882,12.559,89,4.1,0,0,0,166.93,0,126.28,0,0
2215,1643882290,1,4249,3.09,57.882,12.559,89,4.87,0,0,0,166.09,0,126.28,0,0
2216,1643882291,1,4252,10.32,57.883,12.559,89,5.09,0,0,0,165.03,0,126.28,0,0
2217,1643882292,1,4254,8.25,57.883,12.559,89,4.85,0,0,0,163.8,0,126.28,0,0
2218,1643882293,1,4256,5.16,57.883,12.559,89,4.02,0,0,0,162.75,0,126.28,0,0
2219,1643882294,1,4258,3.02,57.883,12.558,89,3.91,0,0,0,161.71,0,126.28,0,0
2220,1643882295,1,4261,10.06,57.883,12.558,89,5.89,0,0,0,160.45,0,126.28,0,0
2221,1643882296,1,4262,1.01,57.884,12.558,89,7.15,0,0,0,159.4,0,126.28,0,0
2222,1643882297,1,4265,8.05,57.884,12.558,89,8.27,0,0,0,158.58,0,126.28,0,0
2223,1643882298,1,4267,5.03,57.884,12.558,89,8.96,0,0,0,157.33,0,126.28,0,0
2224,1643882299,1,4270,8.05,57.884,12.558,89,8.97,0,0,0,156.49,0,126.28,0,0
2225,1643882300,1,4272,9.06,57.884,12.557,89,8.45,0,0,0,155.65,0,126.28,0,0
2226,1643882301,1,4274,6.04,57.885,12.557,89,7.41,0,0,0,154.22,0,126.28,0,0
2227,1643882302,1,4276,3.02,57.885,12.557,89,5.91,0,0,0,153.38,0,126.28,0,0
2228,1643882303,1,4279,6.05,57.885,12.557,89,4.78,0,0,0,152.5,0,126.28,0,0
2229,1643882304,1,4281,7.05,57.885,12.557,89,4.63,0,0,0,151.08,0,126.28,0,0
2230,1643882305,1,4283,0,57.885,12.556,89,4.31,0,0,0,150.27,0,126.28,0,0
2231,1643882306,1,4286,7.05,57.885,12.556,89,4.19,0,0,0,149.23,0,126.28,0,0
2232,1643882307,1,4288,4.03,57.886,12.556,89,4.16,0,0,0,149.23,0,126.28,0,0
2233,1643882308,1,4290,5.04,57.886,12.556,89,4.14,0,0,0,149.23,0,126.28,0,0
2234,1643882309,1,4293,7.05,57.886,12.556,89,4.13,0,0,0,149.23,0,126.28,0,0
2235,1643882310,1,4295,9.07,57.886,12.555,89,4.01,0,0,0,149.23,0,126.28,0,0
2236,1643882311,1,4297,1.01,57.886,12.555,89,3.92,0,0,0,143.79,0,126.28,0,0
2237,1643882312,1,4300,8.06,57.887,12.555,89,4.06,0,0,0,142.75,0,126.28,0,0
2238,1643882313,1,4302,10.08,57.887,12.555,89,4.36,0,0,0,141.93,0,126.28,0,0
2239,1643882314,1,4304,6.05,57.887,12.555,89,4.18,0,0,0,140.89,0,126.28,0,0
2240,1643882315,1,4306,3.03,57.887,12.554,89,3.85,0,0,0,139.62,0,126.28,0,0
2241,1643882316,1,4309,6.05,57.887,12.554,89,4.06,0,0,0,138.76,0,126.28,0,0
2242,1643882317,1,4311,2.02,57.887,12.554,89,4.73,0,0,0,137.53,0,126.28,0,0
2243,1643882318,1,4313,4.1,57.888,12.554,89,5.07,0,0,0,136.49,0,126.28,0,0
2244,1643882319,1,4315,1.03,57.888,12.554,89,4.63,0,0,0,135.63,0,126.28,0,0
2245,1643882320,1,4318,8.2,57.888,12.553,89,4.51,0,0,0,134.81,0,126.28,0,0
2246,1643882321,1,4320,1.03,57.888,12.553,89,4.9,0,0,0,133.32,0,126.28,0,0
2247,1643882322,1,4322,3.08,57.888,12.553,89,5.54,0,0,0,132.5,0,126.28,0,0
2248,1643882323,1,4325,9.11,57.889,12.553,89,5.77,0,0,0,131.64,0,126.28,0,0
2249,1643882324,1,4327,2.02,57.889,12.553,89,5.04,0,0,0,130.37,0,126.28,0,0
2250,1643882325,1,4330,9.11,57.889,12.553,89,4.87,0,0,0,129.14,0,126.28,0,0
2251,1643882326,1,4332,6.14,57.889,12.553,89,4.51,0,0,0,128.5,0,126.28,0,0
2252,1643882327,1,4334,8.19,57.889,12.552,89,4.21,0,0,0,127.23,0,126.28,0,0
2253,1643882328,1,4336,0,57.89,12.552,89,4.18,0,0,0,126.17,0,126.28,0,0
2254,1643882329,1,4339,7.02,57.89,12.552,89,4.1,0,0,0,125.11,0,126.28,0,0
2255,1643882330,1,4341,9.02,57.89,12.552,89,3.93,0,0,0,124.28,0,126.28,0,0
2256,1643882331,1,4343,5.01,57.89,12.552,89,3.88,0,0,0,123.22,0,126.28,0,0
2257,1643882332,1,4346,8.02,57.89,12.552,89,3.85,0,0,0,121.98,0,126.28,0,0
2258,1643882333,1,4348,9.02,57.891,12.552,89,3.8,0,0,0,121.11,0,126.28,0,0
2259,1643882334,1,4350,6.02,57.891,12.552,89,3.81,0,0,0,119.88,0,126.28,0,0
2260,1643882335,1,4353,8.02,57.891,12.552,89,3.81,0,0,0,118.79,0,126.28,0,0
2261,1643882336,1,4355,5.01,57.891,12.551,89,3.85,0,0,0,117.77,0,126.28,0,0
2262,1643882337,1,4357,6.02,57.891,12.551,89,3.88,0,0,0,116.71,0,126.28,0,0
2263,1643882338,1,4360,8.02,57.892,12.551,89,3.9,0,0,0,115.43,0,126.28,0,0
2264,1643882339,1,4362,5.01,57.892,12.551,89,3.91,0,0,0,114.62,0,126.28,0,0
2265,1643882340,1,4364,2.01,57.892,12.551,89,3.98,0,0,0,113.76,0,126.28,0,0
2266,1643882341,1,4366,3.01,57.892,12.551,89,4,0,0,0,112.5,0,126.28,0,0
2267,1643882342,1,4368,0,57.892,12.551,89,3.96,0,0,0,111.28,0,126.28,0,0
2268,1643882343,1,4371,2.01,57.893,12.551,89,3.95,0,0,0,110.65,0,126.28,0,0
2269,1643882344,1,4373,4.01,57.893,12.551,89,3.97,0,0,0,109.16,0,126.28,0,0
2270,1643882345,1,4376,6.02,57.893,12.551,89,3.98,0,0,0,108.53,0,126.28,0,0
2271,1643882346,1,4378,7.02,57.893,12.55,89,4,0,0,0,107.49,0,126.28,0,0
2272,1643882347,1,4380,0,57.893,12.55,89,4.03,0,0,0,106,0,126.28,0,0
2273,1643882348,1,4383,6.02,57.894,12.55,89,4.02,0,0,0,105.41,0,126.28,0,0
2274,1643882349,1,4385,3.01,57.894,12.55,89,3.93,0,0,0,103.92,0,126.28,0,0
2275,1643882350,1,4388,10.03,57.894,12.55,89,3.93,0,0,0,103.07,0,126.28,0,0
2276,1643882351,1,4390,7.02,57.894,12.55,89,3.94,0,0,0,102.25,0,126.28,0,0
2277,1643882352,1,4392,8.02,57.894,12.55,89,3.95,0,0,0,100.99,0,126.28,0,0
2278,1643882353,1,4394,5.01,57.895,12.55,89,3.87,0,0,0,100.36,0,126.28,0,0
2279,1643882354,1,4397,8.02,57.895,12.55,89,3.78,0,0,0,98.69,0,126.28,0,0
2280,1643882355,1,4399,3.96,57.895,12.55,89,3.36,0,0,0,97.88,0,126.28,0,0
2281,1643882356,1,4401,0.99,57.895,12.549,89,2.9,0,0,0,96.79,0,126.28,0,0
2282,1643882357,1,4404,6.93,57.895,12.549,89,2.62,0,0,0,95.98,0,126.28,0,0
2283,1643882358,1,4406,3.96,57.896,12.549,89,2.47,0,0,0,94.54,0,126.28,0,0
2284,1643882359,1,4408,0.99,57.896,12.549,89,2.67,0,0,0,93.68,0,126.28,0,0
2285,1643882360,1,4410,1.98,57.896,12.549,89,3.08,0,0,0,92.87,0,126.28,0,0
2286,1643882361,1,4413,3.96,57.896,12.549,89,4.32,0,0,0,91.38,0,126.28,0,0
2287,1643882362,1,4415,4.98,57.896,12.549,89,3.72,0,0,0,90.75,0,126.28,0,0
2288,1643882363,1,4417,1,57.897,12.549,89,2.8,0,0,0,89.71,0,126.28,0,0
2289,1643882364,1,4420,2.99,57.897,12.549,89,2.26,0,0,0,88.67,0,126.28,0,0
2290,1643882365,1,4422,4.98,57.897,12.549,89,2.19,0,0,0,87.65,0,126.28,0,0
2291,1643882366,1,4425,6.97,57.897,12.549,89,2.71,0,0,0,86.58,0,126.28,0,0
2292,1643882367,1,4428,8.96,57.898,12.549,89,3.85,0,0,0,85.33,0,126.28,0,0
2293,1643882368,1,4430,5.06,57.898,12.549,89,3.45,0,0,0,84.3,0,126.28,0,0
2294,1643882369,1,4432,2.03,57.898,12.549,89,2.46,0,0,0,83.46,0,126.28,0,0
2295,1643882370,1,4434,4.05,57.898,12.549,89,1.95,0,0,0,82.21,0,126.28,0,0
2296,1643882371,1,4436,1.01,57.898,12.549,89,1.81,0,0,0,81.14,0,126.28,0,0
2297,1643882372,1,4439,4.05,57.899,12.549,89,2.23,0,0,0,80.29,0,126.28,0,0
2298,1643882373,1,4441,5.06,57.899,12.549,89,2.81,0,0,0,79.03,0,126.28,0,0
2299,1643882374,1,4444,8.1,57.899,12.549,89,4.13,0,0,0,78,0,126.28,0,0
2300,1643882375,1,4446,7.68,57.899,12.549,89,4.39,0,0,0,77.15,0,126.28,0,0
2301,1643882376,1,4449,8.64,57.899,12.549,89,3.92,0,0,0,75.9,0,126.28,0,0
2302,1643882377,1,4450,0,57.9,12.549,89,3.83,0,0,0,74.87,0,126.28,0,0
2303,1643882378,1,4453,0.96,57.9,12.549,89,4.2,0,0,0,74,0,126.28,0,0
2304,1643882379,1,4455,1.96,57.9,12.549,89,4.13,0,0,0,72.77,0,126.28,0,0
2305,1643882380,1,4458,7.86,57.9,12.549,89,4.55,0,0,0,71.72,0,126.28,0,0
2306,1643882381,1,4460,0,57.9,12.549,89,5.6,0,0,0,70.68,0,126.28,0,0
2307,1643882382,1,4463,4.83,57.901,12.549,90,5.45,0,0,0,69.63,0,126.28,0,0
2308,1643882383,1,4465,5.8,57.901,12.549,89,4.9,0,0,0,68.99,0,126.28,0,0
2309,1643882384,1,4468,6.76,57.901,12.549,90,4.57,0,0,0,67.76,0,126.28,0,0
2310,1643882385,1,4470,8.06,57.901,12.549,89,4.09,0,0,0,66.49,0,126.28,0,0
2311,1643882386,1,4473,10.08,57.901,12.55,89,3.45,0,0,0,65.45,0,126.28,0,0
2312,1643882387,1,4475,7.05,57.902,12.55,89,3.47,0,0,0,64.59,0,126.28,0,0
2313,1643882388,1,4477,4.03,57.902,12.55,89,3.89,0,0,0,63.33,0,126.28,0,0
2314,1643882389,1,4479,1.01,57.902,12.55,89,4.69,0,0,0,62.27,0,126.28,0,0
2315,1643882390,1,4481,1.02,57.902,12.55,89,4.31,0,0,0,61.25,0,126.28,0,0
2316,1643882391,1,4483,0,57.902,12.55,89,4.1,0,0,0,60.19,0,126.28,0,0
2317,1643882392,1,4486,2.01,57.903,12.55,89,3.63,0,0,0,59.32,0,126.28,0,0
2318,1643882393,1,4489,4.02,57.903,12.551,89,3.28,0,0,0,58.06,0,126.28,0,0
2319,1643882394,1,4491,5.02,57.903,12.551,89,3.27,0,0,0,57.01,0,126.28,0,0
2320,1643882395,1,4493,2.01,57.903,12.551,89,3.31,0,0,0,56.16,0,126.28,0,0
2321,1643882396,1,4496,9.03,57.903,12.551,89,3.3,0,0,0,55.11,0,126.28,0,0
2322,1643882397,1,4498,6.02,57.904,12.551,89,3.23,0,0,0,54.07,0,126.28,0,0
2323,1643882398,1,4501,8.03,57.904,12.551,89,3.17,0,0,0,53.03,0,126.28,0,0
2324,1643882399,1,4503,9.03,57.904,12.552,89,3.14,0,0,0,51.98,0,126.28,0,0
2325,1643882400,1,4505,6.02,57.904,12.552,89,3.19,0,0,0,50.93,0,126.28,0,0
2326,1643882401,1,4507,3.01,57.904,12.552,89,3.11,0,0,0,49.65,0,126.28,0,0
2327,1643882402,1,4509,0,57.904,12.552,89,3.02,0,0,0,48.61,0,126.28,0,0
2328,1643882403,1,4512,7.03,57.905,12.552,89,2.92,0,0,0,47.8,0,126.28,0,0
2329,1643882404,1,4515,9.03,57.905,12.552,89,2.69,0,0,0,46.53,0,126.28,0,0
2330,1643882405,1,4517,5.02,57.905,12.553,89,2.36,0,0,0,45.67,0,126.28,0,0
2331,1643882406,1,4519,2.01,57.905,12.553,90,1.87,0,0,0,44.63,0,126.28,0,0
2332,1643882407,1,4522,8.98,57.905,12.553,89,2.96,0,0,0,43.6,0,126.28,0,0
2333,1643882408,1,4523,1,57.906,12.553,89,3.63,0,0,0,42.33,0,126.28,0,0
2334,1643882409,1,4526,6.99,57.906,12.553,89,4.04,0,0,0,41.29,0,126.28,0,0
2335,1643882410,1,4528,3.99,57.906,12.553,90,3.95,0,0,0,40.43,0,126.28,0,0
2336,1643882411,1,4530,4.99,57.906,12.553,90,3.6,0,0,0,39.39,0,126.28,0,0
2337,1643882412,1,4533,2.99,57.906,12.554,89,2.27,0,0,0,38.13,0,126.28,0,0
2338,1643882413,1,4536,8.98,57.907,12.554,89,0.82,0,0,0,37.09,0,126.28,0,0
2339,1643882414,1,4537,1,57.907,12.554,89,0.93,0,0,0,36.28,0,126.28,0,0
2340,1643882415,1,4540,6.87,57.907,12.554,89,0.19,0,0,0,35.19,0,126.28,0,0
2341,1643882416,1,4542,2.94,57.907,12.554,89,1.01,0,0,0,34.16,0,126.28,0,0
2342,1643882417,1,4545,9.81,57.907,12.554,89,1.47,0,0,0,32.94,0,126.28,0,0
2343,1643882418,1,4547,5.89,57.908,12.554,89,1.62,0,0,0,31.86,0,126.28,0,0
2344,1643882419,1,4550,7.85,57.908,12.554,89,1.67,0,0,0,31.06,0,126.28,0,0
2345,1643882420,1,4552,8.83,57.908,12.554,89,1.59,0,0,0,29.8,0,126.28,0,0
2346,1643882421,1,4555,9.81,57.908,12.554,89,1.39,0,0,0,28.95,0,126.28,0,0
2347,1643882422,1,4557,5.89,57.908,12.554,89,1.28,0,0,0,27.91,0,126.28,0,0
2348,1643882423,1,4559,2.94,57.909,12.554,89,0.88,0,0,0,26.84,0,126.28,0,0
2349,1643882424,1,4562,10.08,57.909,12.555,89,1.22,0,0,0,26.03,0,126.28,0,0
2350,1643882425,1,4563,1.01,57.909,12.555,89,1.44,0,0,0,24.75,0,126.28,0,0
2351,1643882426,1,4566,4.03,57.909,12.555,89,1.68,0,0,0,23.51,0,126.28,0,0
2352,1643882427,1,4568,5.04,57.909,12.555,89,1.68,0,0,0,22.67,0,126.28,0,0
2353,1643882428,1,4570,2.02,57.91,12.555,89,1.61,0,0,0,21.39,0,126.28,0,0
2354,1643882429,1,4573,4.03,57.91,12.555,89,1.54,0,0,0,20.38,0,126.28,0,0
2355,1643882430,1,4575,1.01,57.91,12.555,89,1.37,0,0,0,19.32,0,126.28,0,0
2356,1643882431,1,4577,3.02,57.91,12.555,88,1.14,0,0,0,18.26,0,126.28,0,0
2357,1643882432,1,4580,6.05,57.911,12.555,87,0.83,0,0,0,17.42,0,126.28,0,0
2358,1643882433,1,4582,4.03,57.911,12.555,86,0.59,0,0,0,16.18,0,126.28,0,0
2359,1643882434,1,4584,2.07,57.911,12.555,84,0.38,0,0,0,15.36,0,126.28,0,0
2360,1643882435,1,4586,1.04,57.911,12.555,83,0.23,0,0,0,14.32,0,126.28,0,0
2361,1643882436,1,4588,4.15,57.911,12.555,83,0.43,0,0,0,13.28,0,126.28,0,0
2362,1643882437,1,4590,4.15,57.911,12.555,82,0.27,0,0,0,12.01,0,126.28,0,0
2363,1643882438,1,4593,9.33,57.912,12.555,81,0.3,0,0,0,10.96,0,126.28,0,0
2364,1643882439,1,4594,3.11,57.912,12.555,80,0.34,0,0,0,10.1,0,126.28,0,0
2365,1643882440,1,4597,9.05,57.912,12.555,77,0.36,0,0,0,9.06,0,126.28,0,0
2366,1643882441,1,4598,3.02,57.912,12.555,76,0.59,0,0,0,8.24,0,126.28,0,0
2367,1643882442,1,4600,4.02,57.912,12.555,74,1.19,0,0,0,6.79,0,126.28,0,0
2368,1643882443,1,4602,5.03,57.913,12.555,72,1.6,0,0,0,6.02,0,126.28,0,0
2369,1643882444,1,4604,3.02,57.913,12.556,70,2,0,0,0,4.82,0,126.28,0,0
2370,1643882445,1,4606,9.05,57.913,12.556,69,2.17,0,0,0,4.03,0,126.28,0,0
2371,1643882446,1,4607,1.01,57.913,12.556,68,1.93,0,0,0,3.05,0,126.28,0,0
2372,1643882447,1,4609,4.18,57.913,12.556,67,1.8,0,0,0,2.32,0,126.28,0,0
2373,1643882448,1,4611,4.18,57.913,12.556,67,2.24,0,0,0,0.93,0,126.28,0,0
2374,1643882449,1,4613,8.36,57.914,12.556,66,2.36,0,125.98,0,0,0,0,0,621.91
2375,1643882450,1,4614,1.05,57.914,12.556,66,2.4,0,124.81,0,0,0,0,0,621.91
2376,1643882451,1,4616,5.11,57.914,12.556,66,2.59,0,124.1,0,0,0,0,0,621.91
2377,1643882452,1,4618,8.18,57.914,12.556,66,3.25,0,122.51,0,0,0,0,0,621.91
2378,1643882453,1,4619,5.11,57.914,12.556,66,3.39,0,121.45,0,0,0,0,0,621.91
2379,1643882454,1,4621,5.11,57.914,12.556,66,3.14,0,120.57,0,0,0,0,0,621.91
2380,1643882455,1,4623,7.85,57.914,12.556,66,3.35,0,119.33,0,0,0,0,0,621.91
2381,1643882456,1,4624,0.98,57.915,12.556,66,3.57,0,118.27,0,0,0,0,0,621.91
2382,1643882457,1,4626,3.93,57.915,12.556,66,3.48,0,117.25,0,0,0,0,0,621.91
2383,1643882458,1,4628,5.89,57.915,12.555,66,2.86,0,116.27,0,0,0,0,0,621.91
2384,1643882459,1,4630,8.81,57.915,12.555,66,3.25,0,115.48,0,0,0,0,0,621.91
2385,1643882460,1,4631,1.96,57.915,12.555,66,4.08,0,114.44,0,0,0,0,0,621.91
2386,1643882461,1,4633,7.83,57.915,12.555,66,4.53,0,113.3,0,0,0,0,0,621.91
2387,1643882462,1,4634,0.98,57.915,12.555,66,4.79,0,112.28,0,0,0,0,0,621.91
2388,1643882463,1,4637,9.79,57.916,12.555,66,4.95,0,111.69,0,0,0,0,0,621.91
2389,1643882464,1,4638,1.96,57.916,12.555,66,4.96,0,110.5,0,0,0,0,0,621.91
2390,1643882465,1,4640,5.89,57.916,12.555,65,4.96,0,109.35,0,0,0,0,0,621.91
2391,1643882466,1,4641,1.96,57.916,12.555,65,5.48,0,108.32,0,0,0,0,0,621.91
2392,1643882467,1,4643,0.98,57.916,12.555,65,5.74,0,107.36,0,0,0,0,0,621.91
2393,1643882468,1,4645,3.93,57.916,12.555,65,5.61,0,106.39,0,0,0,0,0,621.91
2394,1643882469,1,4647,5.89,57.917,12.555,65,5.15,0,105.6,0,0,0,0,0,621.91
2395,1643882470,1,4648,2.95,57.917,12.554,66,4.6,0,104.63,0,0,0,0,0,621.91
2396,1643882471,1,4650,1.96,57.917,12.554,66,3.61,0,103.67,0,0,0,0,0,621.91
2397,1643882472,1,4652,4.91,57.917,12.554,65,2.89,0,102.88,0,0,0,0,0,621.91
2398,1643882473,1,4654,6.88,57.917,12.554,65,2.2,0,101.47,0,0,0,0,0,621.91
2399,1643882474,1,4655,0,57.917,12.554,65,1.56,0,100.69,0,0,0,0,0,621.91
2400,1643882475,1,4657,2.88,57.917,12.554,65,1.36,0,99.56,0,0,0,0,0,621.91
2401,1643882476,1,4659,4.81,57.918,12.554,65,1.82,0,98.77,0,0,0,0,0,621.91
2402,1643882477,1,4661,7.69,57.918,12.554,65,2.28,0,97.81,0,0,0,0,0,621.91
2403,1643882478,1,4663,9.62,57.918,12.554,65,2.73,0,96.63,0,0,0,0,0,621.91
2404,1643882479,1,4664,5.77,57.918,12.553,65,3.11,0,95.68,0,0,0,0,0,621.91
2405,1643882480,1,4666,7.69,57.918,12.553,65,3.56,0,94.73,0,0,0,0,0,621.91
2406,1643882481,1,4668,7.74,57.918,12.553,65,3.76,0,93.95,0,0,0,0,0,621.91
2407,1643882482,1,4669,4.84,57.918,12.553,65,3.28,0,92.77,0,0,0,0,0,621.91
2408,1643882483,1,4671,5.8,57.919,12.553,65,2.76,0,91.99,0,0,0,0,0,621.91
2409,1643882484,1,4672,2.9,57.919,12.553,65,2.58,0,90.88,0,0,0,0,0,621.91
2410,1643882485,1,4674,2.9,57.919,12.553,65,2.32,0,90.11,0,0,0,0,0,621.91
2411,1643882486,1,4676,5.81,57.919,12.553,65,1.98,0,89.14,0,0,0,0,0,621.91
2412,1643882487,1,4677,1.94,57.919,12.553,65,1.84,0,88.22,0,0,0,0,0,621.91
2413,1643882488,1,4679,3.87,57.919,12.553,65,1.93,0,87.25,0,0,0,0,0,621.91
2414,1643882489,1,4681,2.9,57.919,12.552,65,2.43,0,86.49,0,0,0,0,0,621.91
2415,1643882490,1,4682,0,57.919,12.552,65,2.94,0,85.15,0,0,0,0,0,621.91
2416,1643882491,1,4684,1.94,57.92,12.552,65,3.7,0,84.4,0,0,0,0,0,621.91
2417,1643882492,1,4686,0.97,57.92,12.552,65,4.86,0,83.28,0,0,0,0,0,621.91
2418,1643882493,1,4688,6.91,57.92,12.552,65,4.48,0,82.53,0,0,0,0,0,621.91
2419,1643882494,1,4690,6.91,57.92,12.552,65,4.01,0,81.41,0,0,0,0,0,621.91
2420,1643882495,1,4691,2.96,57.92,12.552,65,3.85,0,80.67,0,0,0,0,0,621.91
2421,1643882496,1,4693,1.97,57.92,12.552,65,3.89,0,79.56,0,0,0,0,0,621.91
2422,1643882497,1,4695,4.93,57.921,12.552,65,4,0,78.66,0,0,0,0,0,621.91
2423,1643882498,1,4697,7.89,57.921,12.552,65,4.1,0,78.09,0,0,0,0,0,621.91
2424,1643882499,1,4698,0.99,57.921,12.552,65,4.15,0,76.99,0,0,0,0,0,621.91
2425,1643882500,1,4700,6.91,57.921,12.552,65,4.2,0,76.11,0,0,0,0,0,621.91
2426,1643882501,1,4702,6.91,57.921,12.552,65,4.38,0,75.39,0,0,0,0,0,621.91
2427,1643882502,1,4703,3.13,57.921,12.552,65,3.44,0,74.31,0,0,0,0,0,621.91
2428,1643882503,1,4705,2.97,57.921,12.551,65,1.84,0,73.22,0,0,0,0,0,621.91
2429,1643882504,1,4707,5.95,57.922,12.551,65,2.25,0,72.55,0,0,0,0,0,621.91
2430,1643882505,1,4708,1.98,57.922,12.551,65,2.6,0,71.84,0,0,0,0,0,621.91
2431,1643882506,1,4710,1.98,57.922,12.551,65,2.66,0,70.77,0,0,0,0,0,621.91
2432,1643882507,1,4712,4.96,57.922,12.551,65,2.17,0,69.92,0,0,0,0,0,621.91
2433,1643882508,1,4714,9.27,57.922,12.551,65,2.51,0,69.07,0,0,0,0,0,621.91
2434,1643882509,1,4715,2.06,57.922,12.551,65,2.73,0,68.04,0,0,0,0,0,621.91
2435,1643882510,1,4717,6.8,57.922,12.551,64,2.58,0,67.22,0,0,0,0,0,621.91
2436,1643882511,1,4718,0.97,57.923,12.551,61,2.53,0,66.6,0,0,0,0,0,621.91
2437,1643882512,1,4720,9.66,57.923,12.551,60,2.03,0,65.58,0,0,0,0,0,621.91
2438,1643882513,1,4721,0.97,57.923,12.551,59,2.78,0,64.83,0,0,0,0,0,621.91
2439,1643882514,1,4723,7.73,57.923,12.551,58,2.8,0,64.06,0,0,0,0,0,621.91
2440,1643882515,1,4725,9.55,57.923,12.55,56,3.01,0,62.94,0,0,0,0,0,621.91
2441,1643882516,1,4726,5.73,57.923,12.55,55,3.21,0,61.16,0,0,0,0,0,621.91
2442,1643882517,1,4727,0.96,57.923,12.55,53,2.89,0,59.91,0,0,0,0,0,621.91
2443,1643882518,1,4729,6.88,57.923,12.55,52,2.94,0,58.44,0,0,0,0,0,621.91
2444,1643882519,1,4730,3.93,57.923,12.55,52,2.71,0,56.86,0,0,0,0,0,621.91
2445,1643882520,1,4732,9.19,57.924,12.55,52,2.21,0,55.4,0,0,0,0,0,621.91
2446,1643882521,1,4733,8.17,57.924,12.55,51,2.79,0,53.65,0,0,0,0,0,621.91
2447,1643882522,1,4734,4.08,57.924,12.549,51,3.26,0,52.26,0,0,0,0,0,621.91
2448,1643882523,1,4736,7.15,57.924,12.549,51,3.4,0,50.95,0,0,0,0,0,621.91
2449,1643882524,1,4737,3.82,57.924,12.549,49,3.58,0,49.56,0,0,0,0,0,621.91
2450,1643882525,1,4738,3.82,57.924,12.549,48,3.89,0,48.53,0,0,0,0,0,621.91
2451,1643882526,1,4740,8.6,57.924,12.549,46,3.99,0,47.07,0,0,0,0,0,621.91
2452,1643882527,1,4741,9.19,57.924,12.549,44,4.09,0,46.03,0,0,0,0,0,621.91
2453,1643882528,1,4742,9.19,57.924,12.548,43,4.84,0,44.8,0,0,0,0,0,621.91
2454,1643882529,1,4743,9.19,57.924,12.548,42,5.15,0,43.38,0,0,0,0,0,621.91
2455,1643882530,1,4744,10.21,57.924,12.548,42,4.95,0,42.41,0,0,0,0,0,621.91
2456,1643882531,1,4745,7.12,57.924,12.548,42,4.72,0,41.03,0,0,0,0,0,621.91
2457,1643882532,1,4746,7.84,57.924,12.548,41,3.73,0,39.83,0,0,0,0,0,621.91
2458,1643882533,1,4747,6.88,57.924,12.548,41,3,0,38.92,0,0,0,0,0,621.91
2459,1643882534,1,4748,11.18,57.924,12.548,41,5.26,0,37.58,0,0,0,0,0,621.91
2460,1643882535,1,4749,6.73,57.925,12.547,41,5.65,0,36.9,0,0,0,0,0,621.91
2461,1643882536,1,4750,6.73,57.925,12.547,41,4.51,0,35.61,0,0,0,0,0,621.91
2462,1643882537,1,4751,5.77,57.925,12.547,41,4.13,0,34.65,0,0,0,0,0,621.91
2463,1643882538,1,4752,3.08,57.925,12.547,40,4.01,0,33.64,0,0,0,0,0,621.91
2464,1643882539,1,4753,1.03,57.925,12.547,40,4.33,0,32.44,0,0,0,0,0,621.91
2465,1643882540,1,4755,8.62,57.925,12.547,40,3.61,0,31.71,0,0,0,0,0,621.91
2466,1643882541,1,4756,5.82,57.925,12.547,40,3.94,0,30.6,0,0,0,0,0,621.91
2467,1643882542,1,4757,6.79,57.925,12.547,39,3.17,0,29.43,0,0,0,0,0,621.91
2468,1643882543,1,4758,7.2,57.925,12.547,37,2.58,0,28.82,0,0,0,0,0,621.91
2469,1643882544,1,4759,7.26,57.925,12.547,37,1.25,0,27.65,0,0,0,0,0,621.91
2470,1643882545,1,4759,0,57.925,12.547,37,2.34,0,27.1,0,0,0,0,0,621.91
2471,1643882546,1,4761,4.84,57.925,12.547,37,5.22,0,25.88,0,0,0,0,0,621.91
2472,1643882547,1,4762,0.97,57.925,12.547,37,5.18,0,24.76,0,0,0,0,0,621.91
2473,1643882548,1,4764,7.89,57.926,12.547,36,4.22,0,23.95,0,0,0,0,0,621.91
2474,1643882549,1,4765,8.61,57.926,12.547,35,3.68,0,23.02,0,0,0,0,0,621.91
2475,1643882550,1,4766,8.61,57.926,12.546,36,2.9,0,21.81,0,0,0,0,0,621.91
2476,1643882551,1,4767,8.61,57.926,12.546,37,2.48,0,20.95,0,0,0,0,0,621.91
2477,1643882552,1,4768,8.61,57.926,12.546,39,2.19,0,19.9,0,0,0,0,0,621.91
2478,1643882553,1,4769,8.61,57.926,12.546,40,2.01,0,18.99,0,0,0,0,0,621.91
2479,1643882554,1,4769,0,57.926,12.546,41,2,0,18.25,0,0,0,0,0,621.91
